frame,y,x,bottom,right,class,class_str,score
131.0,0.13603687,0.40075067,0.7065844,0.6379923,1,person,0.84093976
131.0,0.11813817,0.34401333,0.1804226,0.36761755,84,book,0.3071114
132.0,0.12960964,0.39960772,0.70764923,0.6354278,1,person,0.84949046
132.0,0.9084279,0.28521723,0.99669224,0.38642824,47,cup,0.39798978
132.0,0.31620815,0.13232462,0.37311593,0.14868225,84,book,0.34752133
132.0,0.14465505,0.42865694,0.46925467,0.5862322,1,person,0.33374405
132.0,0.118654825,0.3496658,0.18184844,0.37120304,84,book,0.3330673
132.0,0.32694557,0.09143085,0.37626246,0.1072995,84,book,0.32457936
133.0,0.12037015,0.37962973,0.7388725,0.63234305,1,person,0.742263
133.0,0.27544048,0.32824618,0.76119196,0.6557672,1,person,0.3240683
134.0,0.13520789,0.39298952,0.73520714,0.63950455,1,person,0.8508357
135.0,0.122915894,0.39213124,0.73974407,0.65407,1,person,0.86086506
136.0,0.14332566,0.39300567,0.7373407,0.6489708,1,person,0.81207883
136.0,0.13739595,0.34922335,0.19529504,0.3668836,84,book,0.40771824
136.0,0.91154313,0.29500565,0.9962809,0.39439127,47,cup,0.37092444
136.0,0.14867374,0.3890987,0.19812095,0.4191857,84,book,0.3274501
137.0,0.17775714,0.41116512,0.7442731,0.64708304,1,person,0.734095
137.0,0.1387295,0.35281253,0.19578175,0.36867,84,book,0.42751604
137.0,0.14393905,0.39052892,0.19782528,0.41878247,84,book,0.33099014
137.0,0.36632994,0.37622514,0.75370204,0.62852144,27,backpack,0.3019008
137.0,0.580373,0.5357371,0.9827352,0.81358224,62,chair,0.30054802
138.0,0.11902508,0.38183,0.7831398,0.6593387,1,person,0.8035116
138.0,0.13992819,0.35363317,0.19575903,0.37061673,84,book,0.38312826
138.0,0.5934771,0.5441107,0.9788732,0.8095791,62,chair,0.37888262
138.0,0.1368269,0.3930327,0.19896492,0.41550967,84,book,0.33942938
139.0,0.23530018,0.39973304,0.7863914,0.6761148,1,person,0.8283884
139.0,0.13306543,0.44523433,0.658056,0.6656602,1,person,0.3957426
139.0,0.13800326,0.4832021,0.41927412,0.61148703,1,person,0.31890196
139.0,0.14914504,0.35899097,0.1922952,0.37230605,84,book,0.30696905
139.0,0.14023258,0.39276633,0.1946467,0.41413632,84,book,0.30360764
140.0,0.24385676,0.4097914,0.79151225,0.69533795,1,person,0.95060444
140.0,0.12124151,0.4463325,0.66002893,0.68212646,1,person,0.33373493
141.0,0.18671548,0.4173069,0.77604884,0.6868895,1,person,0.9440597
141.0,0.1381248,0.39288047,0.19509727,0.41762397,84,book,0.4325959
141.0,0.14931817,0.3656943,0.19392388,0.3761762,84,book,0.30904382
142.0,0.19961035,0.35233516,0.7818535,0.67795056,1,person,0.91001
142.0,0.14395559,0.45280313,0.6871403,0.6727854,1,person,0.46772978
142.0,0.618004,0.54299116,0.99370664,0.82928276,73,laptop,0.3776726
142.0,0.037000783,0.35944584,0.088433914,0.42728028,84,book,0.3170866
143.0,0.23095858,0.31010473,0.7799405,0.6720235,1,person,0.965001
143.0,0.6186408,0.3613792,0.99926746,0.8353147,73,laptop,0.41138333
143.0,0.5962594,0.56244123,0.9707803,0.8475696,72,tv,0.32026315
143.0,0.4143178,0.28940436,0.7070697,0.46271923,62,chair,0.31061608
144.0,0.23717004,0.3089577,0.78722996,0.67249113,1,person,0.97095
145.0,0.21726689,0.33373255,0.7831093,0.6748976,1,person,0.9488336
145.0,0.41958186,0.28808928,0.7061925,0.44003803,62,chair,0.3093869
146.0,0.216806,0.35536373,0.7768418,0.66650844,1,person,0.8900254
146.0,0.11622435,0.4033932,0.17493135,0.4207642,84,book,0.5868976
146.0,0.11150862,0.4507472,0.17493264,0.4668854,84,book,0.48432654
146.0,0.43655998,0.28691912,0.7335709,0.46609712,62,chair,0.38087568
146.0,0.4292043,0.29791954,0.7436994,0.4622065,1,person,0.30914837
147.0,0.2146281,0.3407543,0.7756293,0.6754972,1,person,0.9188945
147.0,0.11304032,0.40246361,0.16698635,0.42094892,84,book,0.50972116
147.0,0.10495815,0.44640514,0.16795143,0.46483073,84,book,0.44280055
148.0,0.22416204,0.33820346,0.7742922,0.67118716,1,person,0.87266713
148.0,0.10559389,0.4470745,0.16868612,0.46679124,84,book,0.5069887
148.0,0.11579329,0.3977862,0.16645068,0.4199143,84,book,0.5025355
148.0,0.116566,0.58988464,0.4131829,0.69586074,1,person,0.3793137
148.0,0.6121221,0.025823623,0.997588,0.9279082,67,dining table,0.32770225
148.0,0.44632626,0.302054,0.73894584,0.4623288,62,chair,0.30644724
149.0,0.23473483,0.42400938,0.7664923,0.69237584,1,person,0.8161861
